brand,product_links
"reverie
","['Reverie', 'https://www.sephora.com/product/milk-cake-duo-P429958?skuId=2068922&icid2=products grid:p429958:product']"
"reverie
","['Reverie', 'https://www.sephora.com/product/ever-recovery-hair-oil-P410476?skuId=1832377&icid2=products grid:p410476:product']"
"reverie
","['Reverie', 'https://www.sephora.com/product/rake-styling-balm-P405828?skuId=1786672&icid2=products grid:p405828:product']"
"reverie
","['Reverie', 'https://www.sephora.com/product/mare-mediterranean-sea-mist-P417842?skuId=1927094&icid2=products grid:p417842:product']"
"reverie
","['Reverie', 'https://www.sephora.com/product/nude-conditioner-P398755?skuId=1737246&icid2=products grid:p398755:product']"
"verb-hair-care
","['Verb', 'https://www.sephora.com/product/verb-ghost-weightless-hair-oil-P399992?skuId=1728351&icid2=products grid:p399992:product']"
"verb-hair-care
","['Verb', 'https://www.sephora.com/product/verb-hair-care-volume-dry-texture-spray-P468714?skuId=2425072&icid2=products grid:p468714:product']"
"verb-hair-care
","['Verb', 'https://www.sephora.com/product/verb-hair-care-moringa-jojoba-hair-treatment-oil-P472076?skuId=2466670&icid2=products grid:p472076:product']"
"verb-hair-care
","['Verb', 'https://www.sephora.com/product/verb-ghost-prep-heat-protectant-P423400?skuId=1985019&icid2=products grid:p423400:product']"
"verb-hair-care
","['Verb', 'https://www.sephora.com/product/verb-hair-care-ghost-exfoliating-scalp-serum-P480642?skuId=2537561&icid2=products grid:p480642:product']"
"verb-hair-care
","['Verb', 'https://www.sephora.com/product/ghost-conditioner-P421944?skuId=1985001&icid2=products grid:p421944:product']"
"verb-hair-care
","['Verb', 'https://www.sephora.com/product/dry-shampoo-for-dark-hair-P431722?skuId=2069672&icid2=products grid:p431722:product']"
"pmd
","['PMD', 'https://www.sephora.com/product/clean-pro-rose-quartz-P446630?skuId=2257244&icid2=products grid:p446630:product']"
"pmd
","['PMD', 'https://www.sephora.com/product/clean-smart-facial-cleansing-device-P432818?skuId=2111573&icid2=products grid:p432818:product']"
"pmd
","['PMD', 'https://www.sephora.com/product/clean-pro-P446629?skuId=2257236&icid2=products grid:p446629:product']"
"pmd
","['PMD', 'https://www.sephora.com/product/pmd-clean-pro-jade-P476436?skuId=2490092&icid2=products grid:p476436:product']"
"pmd
","['PMD', 'https://www.sephora.com/product/pmd-clean-pro-obsidian-P467970?skuId=2426351&icid2=products grid:p467970:product']"
"pmd
","['PMD', 'https://www.sephora.com/product/pmd-personal-microderm-elite-pro-P467969?skuId=2426344&icid2=products grid:p467969:product']"
"pmd
","['PMD', 'https://www.sephora.com/product/personal-microderm-pro-P398502?skuId=1734045&icid2=products grid:p398502:product']"
"herbivore-botanicals
","['Herbivore', 'https://www.sephora.com/product/herbivore-botanicals-cloud-jelly-plumping-hydration-serum-P471033?skuId=2458701&icid2=products grid:p471033:product']"
"herbivore-botanicals
","['Herbivore', 'https://www.sephora.com/product/herbivore-botanicals-nova-15-vitamin-c-turmeric-brightening-serum-P481096?skuId=2553980&icid2=products grid:p481096:product']"
"herbivore-botanicals
","['Herbivore', 'https://www.sephora.com/product/herbivore-botanicals-bakuchiol-retinol-alternative-smoothing-serum-P465761?skuId=2408151&icid2=products grid:p465761:product']"
"herbivore-botanicals
","['Herbivore', 'https://www.sephora.com/product/herbivore-botanicals-skin-in-clouds-set-P480607?skuId=2553998&icid2=products grid:p480607:product']"
"herbivore-botanicals
","['Herbivore', 'https://www.sephora.com/product/lapis-oil-balancing-facial-oil-P400203?skuId=1754613&icid2=products grid:p400203:product']"
"herbivore-botanicals
","['Herbivore', 'https://www.sephora.com/product/herbivore-botanicals-pink-cloud-soft-moisture-cream-P474326?skuId=2379360&icid2=products grid:p474326:product']"
"herbivore-botanicals
","['Herbivore', 'https://www.sephora.com/product/herbivore-botanicals-waves-clarity-skincare-set-P480174?skuId=2554004&icid2=products grid:p480174:product']"
"christophe-robin
","['Christophe Robin', 'https://www.sephora.com/product/purifying-scalp-scrub-with-sea-salt-P401452?skuId=2523371&icid2=products grid:p401452:product']"
"christophe-robin
","['Christophe Robin', 'https://www.sephora.com/product/shade-variation-mask-baby-blonde-P401450?skuId=1747419&icid2=products grid:p401450:product']"
"christophe-robin
","['Christophe Robin', 'https://www.sephora.com/product/christophe-robin-perfect-hair-day-gift-set-P476536?skuId=2507614&icid2=products grid:p476536:product']"
"christophe-robin
","['Christophe Robin', 'https://www.sephora.com/product/shade-variation-mask-ash-brown-mini-P434538?skuId=2132355&icid2=products grid:p434538:product']"
"christophe-robin
","['Christophe Robin', 'https://www.sephora.com/product/purifying-scalp-scrub-with-sea-salt-mini-P426184?skuId=2501625&icid2=products grid:p426184:product']"
"christophe-robin
","['Christophe Robin', 'https://www.sephora.com/product/detangling-gelee-conditioner-P442808?skuId=2501690&icid2=products grid:p442808:product']"
"christophe-robin
","['Christophe Robin', 'https://www.sephora.com/product/shade-variation-mask-golden-blonde-P401447?skuId=1747443&icid2=products grid:p401447:product']"
"laneige
","['LANEIGE', 'https://www.sephora.com/product/lip-sleeping-mask-P420652?skuId=1966258&icid2=products grid:p420652:product']"
"laneige
","['LANEIGE', 'https://www.sephora.com/product/glowy-lip-balm-P443563?skuId=2371359&icid2=products grid:p443563:product']"
"laneige
","['LANEIGE', 'https://www.sephora.com/product/laneige-good-night-kit-P480325?skuId=2535250&icid2=products grid:p480325:product']"
"laneige
","['LANEIGE', 'https://www.sephora.com/product/laneige-water-sleeping-mask-with-squalene-P479330?skuId=2535243&icid2=products grid:p479330:product']"
"laneige
","['LANEIGE', 'https://www.sephora.com/product/laneige-lip-treatment-balm-P469490?skuId=2449908&icid2=products grid:p469490:product']"
"laneige
","['LANEIGE', 'https://www.sephora.com/product/water-bank-moisture-cream-P448186?skuId=2258770&icid2=products grid:p448186:product']"
"laneige
","['LANEIGE', 'https://www.sephora.com/product/cream-skin-toner-moisturizer-P446930?skuId=2258812&icid2=products grid:p446930:product']"
"slip
","['Slip', 'https://www.sephora.com/product/slip-slip-skinny-scrunchies-twilight-bauble-P476558?skuId=2497378&icid2=products grid:p476558:product']"
"slip
","['Slip', 'https://www.sephora.com/product/slip-slip-dream-team-gift-set-P476557?skuId=2505402&icid2=products grid:p476557:product']"
"slip
","['Slip', 'https://www.sephora.com/product/slip-reusable-face-covering-P467264?skuId=2428902&icid2=products grid:p467264:product']"
"slip
","['Slip', 'https://www.sephora.com/product/small-slipsilk-scrunchies-P431718?skuId=2085041&icid2=products grid:p431718:product']"
"slip
","['Slip', 'https://www.sephora.com/product/silk-pillowcase-standard-queen-P402944?skuId=1771260&icid2=products grid:p402944:product']"
"slip
","['Slip', 'https://www.sephora.com/product/large-slipsilk-scrunchies-P430325?skuId=2078640&icid2=products grid:p430325:product']"
"slip
","['Slip', 'https://www.sephora.com/product/silk-sleepmask-P402942?skuId=1948454&icid2=products grid:p402942:product']"
"derek-lam-10-crosby
","['DEREK LAM 10 CROSBY', 'https://www.sephora.com/product/looking-glass-P405472?skuId=1769058&icid2=products grid:p405472:product']"
"derek-lam-10-crosby
","['DEREK LAM 10 CROSBY', 'https://www.sephora.com/product/ellipsis-P405462?skuId=1769017&icid2=products grid:p405462:product']"
"derek-lam-10-crosby
","['DEREK LAM 10 CROSBY', 'https://www.sephora.com/product/drunk-on-youth-P405454?skuId=1912328&icid2=products grid:p405454:product']"
"derek-lam-10-crosby
","['DEREK LAM 10 CROSBY', 'https://www.sephora.com/product/silent-st-P405458?skuId=1912336&icid2=products grid:p405458:product']"
"derek-lam-10-crosby
","['DEREK LAM 10 CROSBY', 'https://www.sephora.com/product/hi-fi-P405456?skuId=1768985&icid2=products grid:p405456:product']"
"derek-lam-10-crosby
","['DEREK LAM 10 CROSBY', 'https://www.sephora.com/product/drunk-on-youth-travel-spray-P419412?skuId=1912328&icid2=products grid:p419412:product']"
"derek-lam-10-crosby
","['DEREK LAM 10 CROSBY', 'https://www.sephora.com/product/fragrance-collection-gift-set-P402658?skuId=1768951&icid2=products grid:p402658:product']"
"derek-lam-10-crosby
","['DEREK LAM 10 CROSBY', 'https://www.sephora.com/product/rain-day-P405470?skuId=1912369&icid2=products grid:p405470:product']"
"milk-makeup
","['MILK MAKEUP', 'https://www.sephora.com/product/hydro-grip-primer-P441813?skuId=2169423&icid2=products grid:p441813:product']"
"milk-makeup
","['MILK MAKEUP', 'https://www.sephora.com/product/milk-makeup-hydro-grip-set-refresh-spray-P463071?skuId=2306199&icid2=products grid:p463071:product']"
"milk-makeup
","['MILK MAKEUP', 'https://www.sephora.com/product/mini-lip-cheek-P437097?skuId=2257251&icid2=products grid:p437097:product']"
"milk-makeup
","['MILK MAKEUP', 'https://www.sephora.com/product/milk-makeup-bionic-buildable-liquid-blush-P476712?skuId=2486975&icid2=products grid:p476712:product']"
"milk-makeup
","['MILK MAKEUP', 'https://www.sephora.com/product/matte-bronzer-P404797?skuId=2257269&icid2=products grid:p404797:product']"
"milk-makeup
","['MILK MAKEUP', 'https://www.sephora.com/product/sunshine-skin-tint-spf-30-P410176?skuId=2414340&icid2=products grid:p410176:product']"
"milk-makeup
","['MILK MAKEUP', 'https://www.sephora.com/product/milk-makeup-sunshine-under-eye-brightening-light-coverage-concealer-P475966?skuId=2487106&icid2=products grid:p475966:product']"
"dermaflash
","['DERMAFLASH', 'https://www.sephora.com/product/dermaflash-2-0-facial-exfoliation-peach-fuzz-removal-P429043?skuId=2219236&icid2=products grid:p429043:product']"
"dermaflash
","['DERMAFLASH', 'https://www.sephora.com/product/dermaflash-mini-precision-peach-fuzz-removal-device-P473268?skuId=2459238&icid2=products grid:p473268:product']"
"dermaflash
","['DERMAFLASH', 'https://www.sephora.com/product/dermapore-ultrasonic-pore-extractor-serum-infuser-P448181?skuId=2267672&icid2=products grid:p448181:product']"
"dermaflash
","['DERMAFLASH', 'https://www.sephora.com/product/dermaflash-precision-mini-edges-8-pack-refill-P473269?skuId=2459212&icid2=products grid:p473269:product']"
"dermaflash
","['DERMAFLASH', 'https://www.sephora.com/product/the-essentials-P430809?skuId=2028371&icid2=products grid:p430809:product']"
"ouai-haircare
","['OUAI', 'https://www.sephora.com/product/ouai-haircare-detox-shampoo-P457223?skuId=2319820&icid2=products grid:p457223:product']"
"ouai-haircare
","['OUAI', 'https://www.sephora.com/product/scalp-body-scrub-P434221?skuId=2124121&icid2=products grid:p434221:product']"
"ouai-haircare
","['OUAI', 'https://www.sephora.com/product/leave-in-conditioner-P428222?skuId=2044691&icid2=products grid:p428222:product']"
"ouai-haircare
","['OUAI', 'https://www.sephora.com/product/ouai-haircare-ouai-x-byredo-mojave-ghost-leave-in-conditioner-P473849?skuId=2470979&icid2=products grid:p473849:product']"
"ouai-haircare
","['OUAI', 'https://www.sephora.com/product/hair-oil-P406922?skuId=1802099&icid2=products grid:p406922:product']"
"ouai-haircare
","['OUAI', 'https://www.sephora.com/product/ouai-haircare-pet-shampoo-P471057?skuId=2445211&icid2=products grid:p471057:product']"
"ouai-haircare
","['OUAI', 'https://www.sephora.com/product/ouai-haircare-fine-hair-shampoo-P455865?skuId=2319838&icid2=products grid:p455865:product']"
"sol-de-janeiro
","['Sol de Janeiro', 'https://www.sephora.com/product/brazilian-bum-bum-cream-P406080?skuId=1802412&icid2=products grid:p406080:product']"
"sol-de-janeiro
","['Sol de Janeiro', 'https://www.sephora.com/product/brazilian-crush-body-fragrance-mist-P417312?skuId=1930759&icid2=products grid:p417312:product']"
"sol-de-janeiro
","['Sol de Janeiro', 'https://www.sephora.com/product/bum-bum-jet-set-P444048?skuId=2205417&icid2=products grid:p444048:product']"
"sol-de-janeiro
","['Sol de Janeiro', 'https://www.sephora.com/product/sol-de-janeiro-brazilian-glossy-trade-nourishing-anti-frizz-hair-oil-P479990?skuId=2535292&icid2=products grid:p479990:product']"
"sol-de-janeiro
","['Sol de Janeiro', 'https://www.sephora.com/product/brazilian-4-play-moisturizing-shower-cream-gel-P411862?skuId=1876861&icid2=products grid:p411862:product']"
"sol-de-janeiro
","['Sol de Janeiro', 'https://www.sephora.com/product/sol-de-janeiro-brazilian-crush-cheriosa-40-hair-body-fragrance-mist-P472072?skuId=2461812&icid2=products grid:p472072:product']"
"sol-de-janeiro
","['Sol de Janeiro', 'https://www.sephora.com/product/sol-de-janeiro-bom-dia-bright-body-cream-P470125?skuId=2448066&icid2=products grid:p470125:product']"
"dphue
","['dpHUE', 'https://www.sephora.com/product/color-boosting-gloss-deep-conditioning-treatment-P409401?skuId=2204691&icid2=products grid:p409401:product']"
"dphue
","['dpHUE', 'https://www.sephora.com/product/apple-cider-vinegar-hair-rinse-P407068?skuId=2521896&icid2=products grid:p407068:product']"
"dphue
","['dpHUE', 'https://www.sephora.com/product/dphue-brightening-powder-for-blonde-highlighted-hair-x-kristen-cavallari-P470216?skuId=2445286&icid2=products grid:p470216:product']"
"dphue
","['dpHUE', 'https://www.sephora.com/product/dphue-apple-cider-vinegar-light-P475925?skuId=2493849&icid2=products grid:p475925:product']"
"dphue
","['dpHUE', 'https://www.sephora.com/product/root-touch-up-kit-P409350?skuId=2231561&icid2=products grid:p409350:product']"
"dphue
","['dpHUE', 'https://www.sephora.com/product/dphue-apple-cider-vinegar-soothing-shampoo-P457421?skuId=2355592&icid2=products grid:p457421:product']"
"dphue
","['dpHUE', 'https://www.sephora.com/product/dphue-hair-lightening-blonding-brush-x-kristin-cavallari-P461153?skuId=2394153&icid2=products grid:p461153:product']"
"wander-beauty
","['Wander Beauty', 'https://www.sephora.com/product/baggage-claim-gold-eye-masks-P428668?skuId=2049625&icid2=products grid:p428668:product']"
"wander-beauty
","['Wander Beauty', 'https://www.sephora.com/product/baggage-claim-rose-gold-eye-masks-P437960?skuId=2156925&icid2=products grid:p437960:product']"
"wander-beauty
","['Wander Beauty', 'https://www.sephora.com/product/dualist-matte-illuminating-concealer-P417143?skuId=1897123&icid2=products grid:p417143:product']"
"wander-beauty
","['Wander Beauty', 'https://www.sephora.com/product/wander-beauty-double-date-lip-cheek-tint-P460559?skuId=2382125&icid2=products grid:p460559:product']"
"wander-beauty
","['Wander Beauty', 'https://www.sephora.com/product/nude-illusion-liquid-foundation-P437367?skuId=2154946&icid2=products grid:p437367:product']"
"wander-beauty
","['Wander Beauty', 'https://www.sephora.com/product/wander-beauty-on-the-glow-blush-illuminator-P481391?skuId=2570166&icid2=products grid:p481391:product']"
"wander-beauty
","['Wander Beauty', 'https://www.sephora.com/product/wanderlust-powder-foundation-P411529?skuId=2097020&icid2=products grid:p411529:product']"
"wander-beauty
","['Wander Beauty', 'https://www.sephora.com/product/wander-beauty-lip-retreat-oil-P481370?skuId=2570638&icid2=products grid:p481370:product']"
"grande-cosmetics
","['Grande Cosmetics', 'https://www.sephora.com/product/grandlash-tm-md-lash-enhancing-serum-P419219?skuId=1923275&icid2=products grid:p419219:product']"
"grande-cosmetics
","['Grande Cosmetics', 'https://www.sephora.com/product/grandebrow-brow-enhancing-serum-P419218?skuId=2114817&icid2=products grid:p419218:product']"
"grande-cosmetics
","['Grande Cosmetics', 'https://www.sephora.com/product/grande-cosmetics-mini-one-swipe-wonder-set-P480168?skuId=2555985&icid2=products grid:p480168:product']"
"grande-cosmetics
","['Grande Cosmetics', 'https://www.sephora.com/product/grande-cosmetics-granderepair-leave-in-lash-conditioner-P455557?skuId=2340586&icid2=products grid:p455557:product']"
"grande-cosmetics
","['Grande Cosmetics', 'https://www.sephora.com/product/grande-mascara-P420491?skuId=1956465&icid2=products grid:p420491:product']"
"grande-cosmetics
","['Grande Cosmetics', 'https://www.sephora.com/product/grande-cosmetics-groovy-goddess-lash-brow-serum-set-P475544?skuId=2487023&icid2=products grid:p475544:product']"
"grande-cosmetics
","['Grande Cosmetics', 'https://www.sephora.com/product/grande-cosmetics-jumbo-grandelash-trade-md-lash-enhancing-serum-P465760?skuId=2404713&icid2=products grid:p465760:product']"
